seller_id,total_revenue,total_cost,total_profit,avg_cm_pct,order_count,avg_review_score,seller_state,seller_city,seller_segment,revenue_rank,margin_rank,revenue_share_pct,avg_delay_days,delay_frequency,revenue_share,risk_margin,risk_delay,risk_conc,margin_risk_score,risk_category,risk_rank
042573af89b6d931f672efaf789d8358,478.57,354.526,124.044,25.707734779550517,3,3.6666666666666665,SP,sorocaba,"Growth (Low Rev, High Margin)",1960,934,0.0031033199979022936,-0.38885030864197506,0.3333333333333333,3.103319997902294e-05,0.3269436419178836,0.33333333299999995,0.0018689300957533037,24.791135584109174,Low,478
04308b1ee57b6625f47df1d56f00eedf,61940.62,44243.079999999994,17697.540000000005,28.434261931947507,92,3.9456521739130435,SC,bombinhas,"Star (High Rev, High Margin)",29,131,0.40165819990485563,-10.881928844605476,0.11956521739130435,0.0040165819990485565,0.22991600505967602,0.11956521727173912,0.2497771528036293,19.625851626988645,Low,1195
0432ead42b6c8a0bdf68154add917fdf,8761.28,6489.2300000000005,2272.0499999999997,25.555108226917213,80,4.575,SP,maua,"Star (High Rev, High Margin)",389,998,0.056813121238735005,-12.495092737268518,0.0375,0.00056813121238735,0.33237509111904234,0.037499999962499996,0.03527738157605296,15.489438182850519,Low,2001
044668ccd5316b12a7cf0d54a156e3e9,191.35,150.01,41.33999999999999,21.155634984611314,3,5.0,SP,osasco,"Exit (Low Rev, Low Margin)",2439,2394,0.0012408222028096286,-29.760408950617286,0.0,1.2408222028096286e-05,0.4889370720795401,0.0,0.000710423346854493,19.575243466852967,Low,1208
04843805947f0fc584fc1969b6e50fe7,1474.76,1054.76,420.0,28.4792101765711,1,5.0,RS,ivoti,"Star (High Rev, High Margin)",1270,124,0.009563182397781698,0.6587615740740741,1.0,9.563182397781697e-05,0.2283164530607466,0.9999999989999999,0.005887079382660574,44.279835071996374,Medium,51
048c2757535328e0d7dac690ad3c0aae,10312.41,7592.8859999999995,2719.5240000000003,26.329184840094268,50,4.244897959183674,SP,franca,"Star (High Rev, High Margin)",330,691,0.06687153014097748,-9.286541203703704,0.14,0.0006687153014097748,0.30482839148036633,0.13999999986,0.041533890779518634,18.13148292380262,Low,1481
04aa0a1c5ce6b222003403a3e11c3cc0,6339.51,4684.11,1655.4000000000003,25.555554874469387,11,4.090909090909091,SP,cosmopolis,"Star (High Rev, High Margin)",531,997,0.041108987525130224,-11.009306607744106,0.18181818181818182,0.00041108987525130227,0.3323591964830921,0.18181818163636362,0.02550913114335095,20.295732495180182,Low,1064
04aba03279157f6d4e0fe8ccaf21963c,2735.23,2010.4299999999998,724.8000000000001,26.402400043373063,15,4.533333333333333,RJ,santo antonio de padua,"Star (High Rev, High Margin)",931,661,0.017736786588925947,-13.255569444444443,0.06666666666666667,0.0001773678658892595,0.3022229165449748,0.0666666666,0.010971206538793446,14.696530156268828,Low,2173
04e38a233f726ef161074ab1c9b0399a,1347.27,1049.79,297.48,21.574937926288584,19,4.105263157894737,SP,sao paulo,"Risk (High Rev, Low Margin)",1323,2297,0.008736464746168425,-4.9486580165692,0.15789473684210525,8.736464746168425e-05,0.4740155358964606,0.1578947366842105,0.005372846302035585,24.621258377356682,Low,495
04ee0ec01589969663ba5967c0e0bdc0,314.32,227.473,86.84699999999998,27.630122168490708,1,5.0,RS,lajeado,"Growth (Low Rev, High Margin)",2177,277,0.0020382296043225633,-12.453877314814815,0.0,2.038229604322563e-05,0.2585325478596763,0.0,0.0012064249306999314,10.371462537654551,Low,2800
04fdea0c111866e6cf812f1570d6b5bd,1038.35,778.85,259.5,24.900713699608904,8,3.5,SP,sao paulo,"Growth (Low Rev, High Margin)",1488,1243,0.006733251812319717,-9.533265335648148,0.125,6.733251812319716e-05,0.3556627207697681,0.12499999987499999,0.0041268122345269834,18.704679132278898,Low,1382
0509040ea3fe50071181bbc359eb7738,5099.25,3992.4449999999997,1106.8050000000003,20.682031619599666,87,4.476744186046512,MG,belo horizonte,"Risk (High Rev, Low Margin)",629,2487,0.03306643646551867,-9.959831976372925,0.06896551724137931,0.00033066436465518673,0.5057909718379844,0.06896551717241378,0.020506521365517793,23.158095008691802,Low,651
052577151711aec5c744fe12e66db3e1,729.65,523.55,206.10000000000002,28.246419516206405,1,5.0,SC,rodeio,"Growth (Low Rev, High Margin)",1721,165,0.004731465483564387,-11.191400462962964,0.0,4.731465483564387e-05,0.2366006645852828,0.0,0.002881665540755439,9.536068221930199,Low,2867
054694fa03fe82cec4b7551487331d74,8984.43,6460.509999999999,2523.9200000000005,27.974010268644328,20,3.4,SP,itajobi,"Star (High Rev, High Margin)",379,210,0.05826015272322399,-0.30947627314814813,0.3,0.0005826015272322399,0.2462947641015976,0.29999999969999996,0.03617746089161862,21.25622707585437,Low,913
056b4ada5bbc2c50cc7842547dda6b51,13485.79,9824.77,3661.0200000000004,26.801007619072465,64,4.2063492063492065,RJ,queimados,"Star (High Rev, High Margin)",246,530,0.08744953046474033,-11.708633355034722,0.109375,0.0008744953046474032,0.2880378565979684,0.10937499989062499,0.05433377291453886,16.707983582954082,Low,1758
0570350b23eda5444f8d1d9544932058,751.76,563.6899999999999,188.07000000000002,24.470669211896638,6,5.0,SP,sao paulo,"Growth (Low Rev, High Margin)",1697,1418,0.004874839295449001,-13.94592785493827,0.0,4.874839295449001e-05,0.3709665112894908,0.0,0.0029708466013297465,14.912931616612877,Low,2126
05730013efda596306417c3b09302475,1168.67,883.0699999999999,285.59999999999997,24.477246604205543,4,5.0,SC,criciuma,"Star (High Rev, High Margin)",1421,1411,0.007578320793088731,-10.727526041666668,0.0,7.578320793088731e-05,0.3707324447290821,0.0,0.004652460168224125,14.945609293368886,Low,2119
058cb5aeb36d7c0fcae20fc85d5e0a59,1983.82,1613.02,370.8000000000001,19.39932159554239,11,3.8181818181818183,RJ,rio de janeiro,"Risk (High Rev, Low Margin)",1088,2666,0.01286421689248914,-10.312072811447813,0.09090909090909091,0.0001286421689248914,0.5514381689690293,0.09090909081818181,0.007940381539872565,25.43785447589435,Low,430
058fd0aa2bfdb2274e05e1ae971dabb6,8287.53,6061.41,2226.1200000000003,26.89913804290977,59,4.440677966101695,SP,santo andre,"Star (High Rev, High Margin)",418,497,0.05374105686151493,-10.977676946013812,0.06779661016949153,0.0005374105686151493,0.28454573545020817,0.06779661010169491,0.033366502903638746,14.588873344158618,Low,2190
05a48cc8859962767935ab9087417fbb,59.39,46.519999999999996,12.870000000000005,21.670314867822874,1,5.0,SP,sao paulo,"Exit (Low Rev, Low Margin)",2833,2279,0.0003851185295263331,-17.21957175925926,0.0,3.851185295263331e-06,0.47062140162580063,0.0,0.0001781604452992844,18.829310076164507,Low,1361
05a940b4ecae36cadfd8e93bd9c43257,864.1,655.5699999999999,208.53000000000003,21.556703049088426,9,4.222222222222222,GO,goiania,"Exit (Low Rev, Low Margin)",1606,2306,0.005603315732677293,-14.193740997942388,0.0,5.603315732677293e-05,0.47466445187794115,0.0,0.0034239718996073474,19.07217737260783,Low,1306
05aebce0b5c8f0d41b29b686f2d05fd3,120.88,98.383,22.497,19.677626370595334,2,5.0,SP,sao paulo,"Exit (Low Rev, Low Margin)",2638,2634,0.0007838546531258316,-1.8186689814814816,0.5,7.838546531258316e-06,0.541534268094247,0.49999999949999996,0.00042618140480693654,39.17202524139005,Medium,72
05ca864204d09595ae591b93ea9cf93d,188.42,134.45,53.97,28.643456108693343,1,5.0,SP,barueri,"Growth (Low Rev, High Margin)",2445,97,0.0012218224167932594,0.5562615740740741,1.0,1.2218224167932595e-05,0.2224715104775105,0.9999999989999999,0.0006986051420836779,43.916325512652506,Medium,55
05d2173d43ea568aa0540eba70d2ca76,7438.93,5711.031999999999,1727.8980000000004,21.575897464032575,62,4.183333333333334,MG,alfenas,"Risk (High Rev, Low Margin)",468,2296,0.04823825194223481,-10.928309251792117,0.06451612903225806,0.0004823825194223481,0.47398138927896083,0.06451612896774193,0.029943660388787652,21.965911594749095,Low,819
05e107217c7266362fd44b75b2cd4cc4,275.39,217.376,58.013999999999996,19.358759837221015,5,4.2,SP,sao paulo - sp,"Exit (Low Rev, Low Margin)",2237,2675,0.0017857853484804995,-5.2043333333333335,0.4,1.7857853484804995e-05,0.5528816211471148,0.3999999996,0.0010494001144105687,36.141499834744856,Medium,88
05f51e13da97139648b8125c31e5f51b,14988.96,11058.866999999998,3930.093000000001,25.813595293720216,57,4.228070175438597,MG,belo horizonte,"Star (High Rev, High Margin)",208,901,0.09719693945662612,-9.064117730669265,0.15789473684210525,0.0009719693945662612,0.3231764336883779,0.1578947366842105,0.06039683464332593,19.963293997565632,Low,1120
05feb94f19d094d4b0f9281f0b1d4c99,10050.04,7244.139999999999,2805.9000000000005,27.888925088453288,6,4.5,SP,mogi das cruzes,"Star (High Rev, High Margin)",339,228,0.06517017387575061,-12.475007716049383,0.0,0.0006517017387575061,0.24932265031147216,0.0,0.04047561692773749,10.984796435652324,Low,2739
05ff92fedb5be47920fea08e501238b9,22983.87,16613.075999999997,6370.794000000001,27.005112720772132,57,4.315789473684211,RS,santo angelo,"Star (High Rev, High Margin)",128,458,0.14904048185257454,-17.09200881254061,0.05263157894736842,0.0014904048185257453,0.2807744645311729,0.05263157889473683,0.09264443993487455,15.38919484093457,Low,2027
062c325cd6a2b87845fab56b4ec2eeae,157.07999999999998,117.114,39.96599999999999,25.114609432331847,2,5.0,SP,sao paulo,"Growth (Low Rev, High Margin)",2533,1157,0.00101859603667278,-8.809195601851851,0.0,1.01859603667278e-05,0.3480509141307194,0.0,0.0005721947197228092,13.936341433221846,Low,2309
062ce95fa2ad4dfaedfc79260130565f,8959.97,6644.57,2315.4,24.201734747912287,54,4.092592592592593,RS,lajeado,"Risk (High Rev, Low Margin)",380,1517,0.05810154017511464,-12.55610853909465,0.037037037037037035,0.0005810154017511464,0.38053695532016557,0.037037036999999995,0.03607880106612574,17.419744534459767,Low,1614
06532f10282704ef4c69168b914b77be,10460.75,7512.365,2948.3849999999993,27.82025898686673,7,4.714285714285714,PR,paincandu,"Star (High Rev, High Margin)",327,240,0.06783345104803147,-12.23813988095238,0.0,0.0006783345104803146,0.25176623850877,0.0,0.04213222268931478,11.12395510758367,Low,2723
06579cb253ecd5a3a12a9e6eb6bf8f47,5926.63,4571.08,1355.55,23.283370686544625,60,4.166666666666667,SP,sao paulo - sp,"Risk (High Rev, Low Margin)",562,1831,0.038431638838973756,-9.244160493827161,0.13333333333333333,0.0003843163883897376,0.4132183443801179,0.1333333332,0.02384377264991267,21.791494753452533,Low,836
066a6914e1ebf3ea95a216c73a986b91,10523.62,7858.833,2664.7870000000003,23.306914863532974,64,4.140625,PR,foz do iguacu,"Risk (High Rev, Low Margin)",325,1822,0.06824113587630763,-16.325304542824075,0.03125,0.0006824113587630763,0.412380488849157,0.031249999968749997,0.04238580990226398,18.64861480042913,Low,1392
0691148aee60ca47977c187804f935ae,7841.36,5987.887,1853.4730000000004,22.512665433963242,47,4.180851063829787,PR,londrina,"Risk (High Rev, Low Margin)",442,2078,0.05084783688645575,-13.12783146178093,0.02127659574468085,0.0005084783688645575,0.4406450689980767,0.021276595723404252,0.03156686862971567,19.15965532598511,Low,1291
0692610d8abe24f287e9fae90ea0bbee,205.72,153.523,52.197,24.408099435745378,4,4.0,SP,sao paulo,"Growth (Low Rev, High Margin)",2393,1433,0.0013340054536817181,-5.438012152777778,0.25,1.3340054536817182e-05,0.37319315242650153,0.24999999974999998,0.0007683849859523133,23.69693571295887,Low,583
06a2c3af7b3aee5d69171b0e14f0ee87,48073.62,37264.323,10809.297,22.423545573622935,388,4.018229166666667,MA,sao luis,"Risk (High Rev, Low Margin)",53,2101,0.3117366870417194,-10.614125948596792,0.23195876288659795,0.0031173668704171944,0.44381653546902367,0.23195876265463916,0.19384437275008215,30.717327430425367,Medium,179
06bb3a2fe5e7b7a845b13e8fb91bd944,1862.33,1401.473,460.85700000000014,24.542797548494292,17,4.588235294117647,MG,belo horizonte,"Star (High Rev, High Margin)",1123,1385,0.012076406652513486,-13.076287445533769,0.0,0.00012076406652513486,0.36839971416647993,0.0,0.007450349561167335,14.92224730568838,Low,2123
06df0c10d34e459d9672bc77388742eb,9595.77,6874.7699999999995,2721.0000000000005,28.35611362224629,26,4.346153846153846,PR,maringa,"Star (High Rev, High Margin)",354,145,0.062224428894980664,-12.781903044871795,0.11538461538461539,0.0006222442889498067,0.2326970321285267,0.11538461526923077,0.03864331116622276,14.312425598719713,Low,2240
06e5eefc71ec47ae763c5c6f8db7064f,24091.53,17518.962,6572.568000000001,27.017942708283986,90,3.977272727272727,RS,porto alegre,"Star (High Rev, High Margin)",118,452,0.15622317911499478,-15.983813014403292,0.022222222222222223,0.0015622317911499477,0.28031788981190003,0.0222222222,0.09711220536028105,14.41829850348303,Low,2219
07017df32dc5f2f1d2801e579548d620,1128.24,844.293,283.94699999999995,24.924405230232512,8,4.0,PB,joao pessoa,"Star (High Rev, High Margin)",1437,1229,0.007316149684337264,-23.896261574074074,0.0,7.316149684337264e-05,0.3548196214344317,0.0,0.004489385076454823,14.30501948428864,Low,2243
070d165398b553f3b4b851c216b8a358,4373.86,3268.346,1105.5140000000001,23.82035109016685,30,3.3666666666666667,SP,sao paulo,"Risk (High Rev, Low Margin)",711,1660,0.02836259524421699,-7.3719625771604935,0.16666666666666666,0.0002836259524421699,0.39410907581595706,0.16666666649999998,0.017580648478588926,22.03721257210301,Low,808
0725b8c0f3f906e58f70cbe76b7c748c,3058.99,2359.9139999999998,699.076,22.002568114407065,16,3.65625,SP,guarulhos,"Risk (High Rev, Low Margin)",876,2206,0.01983623052089169,-10.116081452546297,0.375,0.00019836230520891692,0.4587976619186094,0.37499999962499997,0.012277097998383581,31.783833913578963,Medium,149
